Date,JDfrom0,Iprec,WindSp,WindDir,RelHum,AirT,CloudFactor
19/04/2019 14:00,737534.583333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
19/04/2019 15:00,737534.625000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
19/04/2019 16:00,737534.666667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
19/04/2019 17:00,737534.708333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
19/04/2019 18:00,737534.750000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
19/04/2019 19:00,737534.791667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
19/04/2019 20:00,737534.833333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
19/04/2019 21:00,737534.875000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
19/04/2019 22:00,737534.916667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
19/04/2019 23:00,737534.958333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 00:00,737535.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 01:00,737535.041667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 02:00,737535.083333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 03:00,737535.125000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 04:00,737535.166667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 05:00,737535.208333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 06:00,737535.250000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 07:00,737535.291667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 08:00,737535.333333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 09:00,737535.375000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 10:00,737535.416667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 11:00,737535.458333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 12:00,737535.500000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 13:00,737535.541667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 14:00,737535.583333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 15:00,737535.625000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 16:00,737535.666667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 17:00,737535.708333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 18:00,737535.750000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 19:00,737535.791667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 20:00,737535.833333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 21:00,737535.875000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 22:00,737535.916667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
20/04/2019 23:00,737535.958333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 00:00,737536.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 01:00,737536.041667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 02:00,737536.083333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 03:00,737536.125000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 04:00,737536.166667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 05:00,737536.208333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 06:00,737536.250000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 07:00,737536.291667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 08:00,737536.333333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 09:00,737536.375000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 10:00,737536.416667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 11:00,737536.458333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 12:00,737536.500000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 13:00,737536.541667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 14:00,737536.583333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 15:00,737536.625000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 16:00,737536.666667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 17:00,737536.708333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 18:00,737536.750000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 19:00,737536.791667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 20:00,737536.833333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 21:00,737536.875000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 22:00,737536.916667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
21/04/2019 23:00,737536.958333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 00:00,737537.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 01:00,737537.041667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 02:00,737537.083333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 03:00,737537.125000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 04:00,737537.166667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 05:00,737537.208333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 06:00,737537.250000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 07:00,737537.291667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 08:00,737537.333333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 09:00,737537.375000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 10:00,737537.416667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 11:00,737537.458333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 12:00,737537.500000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 13:00,737537.541667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 14:00,737537.583333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 15:00,737537.625000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 16:00,737537.666667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 17:00,737537.708333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 18:00,737537.750000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 19:00,737537.791667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 20:00,737537.833333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 21:00,737537.875000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 22:00,737537.916667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
22/04/2019 23:00,737537.958333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 00:00,737538.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 01:00,737538.041667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 02:00,737538.083333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 03:00,737538.125000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 04:00,737538.166667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 05:00,737538.208333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 06:00,737538.250000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 07:00,737538.291667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 08:00,737538.333333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 09:00,737538.375000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 10:00,737538.416667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 11:00,737538.458333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 12:00,737538.500000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 13:00,737538.541667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 14:00,737538.583333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 15:00,737538.625000,0.100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 16:00,737538.666667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 17:00,737538.708333,0.100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 18:00,737538.750000,0.100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 19:00,737538.791667,0.100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 20:00,737538.833333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 21:00,737538.875000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 22:00,737538.916667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
23/04/2019 23:00,737538.958333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 00:00,737539.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 01:00,737539.041667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 02:00,737539.083333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 03:00,737539.125000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 04:00,737539.166667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 05:00,737539.208333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 06:00,737539.250000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 07:00,737539.291667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 08:00,737539.333333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 09:00,737539.375000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 10:00,737539.416667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 11:00,737539.458333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 12:00,737539.500000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 13:00,737539.541667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 14:00,737539.583333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 15:00,737539.625000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 16:00,737539.666667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 17:00,737539.708333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 18:00,737539.750000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 19:00,737539.791667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 20:00,737539.833333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 21:00,737539.875000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 22:00,737539.916667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
24/04/2019 23:00,737539.958333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 00:00,737540.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 01:00,737540.041667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 02:00,737540.083333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 03:00,737540.125000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 04:00,737540.166667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 05:00,737540.208333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 06:00,737540.250000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 07:00,737540.291667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 08:00,737540.333333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 09:00,737540.375000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 10:00,737540.416667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 11:00,737540.458333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 12:00,737540.500000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 13:00,737540.541667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 14:00,737540.583333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 15:00,737540.625000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 16:00,737540.666667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 17:00,737540.708333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 18:00,737540.750000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 19:00,737540.791667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 20:00,737540.833333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 21:00,737540.875000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 22:00,737540.916667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
25/04/2019 23:00,737540.958333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 00:00,737541.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 01:00,737541.041667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 02:00,737541.083333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 03:00,737541.125000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 04:00,737541.166667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 05:00,737541.208333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 06:00,737541.250000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 07:00,737541.291667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 08:00,737541.333333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 09:00,737541.375000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 10:00,737541.416667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 11:00,737541.458333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 12:00,737541.500000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 13:00,737541.541667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 14:00,737541.583333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 15:00,737541.625000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 16:00,737541.666667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 17:00,737541.708333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 18:00,737541.750000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 19:00,737541.791667,0.100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 20:00,737541.833333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 21:00,737541.875000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 22:00,737541.916667,0.100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
26/04/2019 23:00,737541.958333,0.100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 00:00,737542.000000,0.400000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 01:00,737542.041667,0.300000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 02:00,737542.083333,0.100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 03:00,737542.125000,0.400000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 04:00,737542.166667,0.100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 05:00,737542.208333,0.200000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 06:00,737542.250000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 07:00,737542.291667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 08:00,737542.333333,0.100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 09:00,737542.375000,0.800000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 10:00,737542.416667,0.400000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 11:00,737542.458333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 12:00,737542.500000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 13:00,737542.541667,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 14:00,737542.583333,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
27/04/2019 15:00,737542.625000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
