Date,JDfrom0,Iprec,WindSp,WindDir,RelHum,AirT,CloudFactor
20/07/2018 13:00,737261.541667,0.000000,0.900000,9.000000,45.000000,23.400000,-9999.000000
20/07/2018 14:00,737261.583333,0.000000,1.700000,52.000000,53.000000,22.800000,-9999.000000
20/07/2018 15:00,737261.625000,0.000000,1.600000,14.000000,55.000000,23.500000,-9999.000000
20/07/2018 16:00,737261.666667,0.000000,2.400000,62.000000,51.000000,23.600000,-9999.000000
20/07/2018 17:00,737261.708333,0.000000,1.400000,27.000000,52.000000,22.700000,-9999.000000
20/07/2018 18:00,737261.750000,0.000000,0.700000,17.000000,63.000000,20.800000,-9999.000000
20/07/2018 19:00,737261.791667,0.000000,0.100000,358.000000,81.000000,16.100000,-9999.000000
20/07/2018 20:00,737261.833333,0.000000,0.100000,48.000000,91.000000,12.200000,-9999.000000
20/07/2018 21:00,737261.875000,0.000000,0.400000,29.000000,94.000000,10.100000,-9999.000000
20/07/2018 22:00,737261.916667,0.000000,0.000000,0.000000,95.000000,8.800000,-9999.000000
20/07/2018 23:00,737261.958333,0.000000,0.000000,0.000000,96.000000,8.300000,-9999.000000
21/07/2018 00:00,737262.000000,0.000000,0.000000,0.000000,96.000000,7.300000,-9999.000000
21/07/2018 01:00,737262.041667,0.000000,0.000000,0.000000,96.000000,6.900000,-9999.000000
21/07/2018 02:00,737262.083333,0.000000,0.000000,0.000000,97.000000,6.200000,-9999.000000
21/07/2018 03:00,737262.125000,0.000000,0.400000,153.000000,97.000000,5.500000,-9999.000000
21/07/2018 04:00,737262.166667,0.000000,0.400000,91.000000,97.000000,6.800000,-9999.000000
21/07/2018 05:00,737262.208333,0.000000,0.000000,0.000000,97.000000,9.200000,-9999.000000
21/07/2018 06:00,737262.250000,0.000000,0.100000,23.000000,97.000000,12.700000,-9999.000000
21/07/2018 07:00,737262.291667,0.000000,0.700000,101.000000,73.000000,17.500000,-9999.000000
21/07/2018 08:00,737262.333333,0.000000,0.100000,3.000000,55.000000,22.400000,-9999.000000
21/07/2018 09:00,737262.375000,0.000000,3.000000,180.000000,42.000000,24.600000,-9999.000000
21/07/2018 10:00,737262.416667,0.000000,2.500000,139.000000,39.000000,24.700000,-9999.000000
21/07/2018 11:00,737262.458333,0.000000,2.100000,141.000000,41.000000,24.600000,-9999.000000
21/07/2018 12:00,737262.500000,0.000000,1.900000,225.000000,51.000000,23.700000,-9999.000000
21/07/2018 13:00,737262.541667,0.100000,2.800000,215.000000,62.000000,21.200000,-9999.000000
21/07/2018 14:00,737262.583333,0.000000,3.500000,214.000000,65.000000,20.800000,-9999.000000
21/07/2018 15:00,737262.625000,0.000000,2.200000,229.000000,69.000000,20.800000,-9999.000000
21/07/2018 16:00,737262.666667,0.000000,3.100000,260.000000,73.000000,20.000000,-9999.000000
21/07/2018 17:00,737262.708333,0.000000,2.100000,246.000000,76.000000,19.500000,-9999.000000
21/07/2018 18:00,737262.750000,0.100000,0.800000,99.000000,84.000000,18.600000,-9999.000000
21/07/2018 19:00,737262.791667,0.000000,1.400000,215.000000,85.000000,17.500000,-9999.000000
21/07/2018 20:00,737262.833333,0.000000,1.200000,164.000000,92.000000,16.500000,-9999.000000
21/07/2018 21:00,737262.875000,0.000000,0.300000,63.000000,94.000000,16.000000,-9999.000000
21/07/2018 22:00,737262.916667,0.200000,0.400000,13.000000,96.000000,15.500000,-9999.000000
21/07/2018 23:00,737262.958333,0.300000,0.100000,21.000000,97.000000,15.300000,-9999.000000
22/07/2018 00:00,737263.000000,0.000000,0.000000,0.000000,98.000000,15.500000,-9999.000000
22/07/2018 01:00,737263.041667,0.000000,0.000000,0.000000,98.000000,15.300000,-9999.000000
22/07/2018 02:00,737263.083333,0.000000,0.900000,350.000000,97.000000,15.300000,-9999.000000
22/07/2018 03:00,737263.125000,0.000000,1.300000,354.000000,96.000000,15.400000,-9999.000000
22/07/2018 04:00,737263.166667,0.000000,1.400000,357.000000,96.000000,15.500000,-9999.000000
22/07/2018 05:00,737263.208333,0.100000,1.900000,355.000000,95.000000,15.500000,-9999.000000
22/07/2018 06:00,737263.250000,1.100000,1.300000,354.000000,96.000000,15.200000,-9999.000000
22/07/2018 07:00,737263.291667,0.300000,0.000000,0.000000,92.000000,16.100000,-9999.000000
22/07/2018 08:00,737263.333333,0.000000,1.000000,360.000000,85.000000,17.000000,-9999.000000
22/07/2018 09:00,737263.375000,0.000000,1.400000,4.000000,77.000000,17.400000,-9999.000000
22/07/2018 10:00,737263.416667,0.000000,2.800000,4.000000,65.000000,18.500000,-9999.000000
22/07/2018 11:00,737263.458333,0.000000,2.900000,3.000000,67.000000,19.300000,-9999.000000
22/07/2018 12:00,737263.500000,0.000000,1.800000,352.000000,69.000000,18.800000,-9999.000000
22/07/2018 13:00,737263.541667,0.200000,1.500000,53.000000,70.000000,19.100000,-9999.000000
22/07/2018 14:00,737263.583333,0.000000,1.800000,282.000000,64.000000,20.200000,-9999.000000
22/07/2018 15:00,737263.625000,0.000000,1.600000,238.000000,60.000000,20.700000,-9999.000000
22/07/2018 16:00,737263.666667,0.000000,0.900000,326.000000,55.000000,20.800000,-9999.000000
22/07/2018 17:00,737263.708333,0.000000,0.700000,346.000000,61.000000,20.300000,-9999.000000
22/07/2018 18:00,737263.750000,0.000000,1.600000,217.000000,74.000000,19.000000,-9999.000000
22/07/2018 19:00,737263.791667,0.000000,1.300000,175.000000,87.000000,16.200000,-9999.000000
22/07/2018 20:00,737263.833333,0.000000,0.100000,46.000000,95.000000,13.700000,-9999.000000
22/07/2018 21:00,737263.875000,0.000000,0.000000,0.000000,97.000000,14.400000,-9999.000000
22/07/2018 22:00,737263.916667,0.000000,0.300000,92.000000,97.000000,13.900000,-9999.000000
22/07/2018 23:00,737263.958333,0.000000,0.500000,357.000000,97.000000,12.700000,-9999.000000
23/07/2018 00:00,737264.000000,0.000000,0.000000,0.000000,97.000000,11.000000,-9999.000000
23/07/2018 01:00,737264.041667,0.000000,0.000000,0.000000,97.000000,10.100000,-9999.000000
23/07/2018 02:00,737264.083333,0.000000,0.000000,0.000000,98.000000,10.100000,-9999.000000
23/07/2018 03:00,737264.125000,0.000000,0.000000,0.000000,98.000000,8.900000,-9999.000000
23/07/2018 04:00,737264.166667,0.000000,0.000000,0.000000,98.000000,9.100000,-9999.000000
23/07/2018 05:00,737264.208333,0.000000,0.000000,0.000000,98.000000,10.100000,-9999.000000
23/07/2018 06:00,737264.250000,0.000000,0.000000,0.000000,98.000000,12.400000,-9999.000000
23/07/2018 07:00,737264.291667,0.000000,2.600000,15.000000,71.000000,18.800000,-9999.000000
23/07/2018 08:00,737264.333333,0.000000,4.200000,41.000000,65.000000,19.200000,-9999.000000
23/07/2018 09:00,737264.375000,0.000000,3.100000,21.000000,57.000000,21.100000,-9999.000000
23/07/2018 10:00,737264.416667,0.000000,2.300000,353.000000,62.000000,20.600000,-9999.000000
23/07/2018 11:00,737264.458333,0.000000,2.900000,344.000000,51.000000,22.900000,-9999.000000
23/07/2018 12:00,737264.500000,0.000000,1.800000,4.000000,57.000000,22.500000,-9999.000000
23/07/2018 13:00,737264.541667,0.000000,3.400000,340.000000,53.000000,22.500000,-9999.000000
23/07/2018 14:00,737264.583333,0.000000,3.300000,54.000000,56.000000,22.800000,-9999.000000
23/07/2018 15:00,737264.625000,0.000000,2.400000,30.000000,55.000000,22.400000,-9999.000000
23/07/2018 16:00,737264.666667,0.000000,2.500000,359.000000,56.000000,21.700000,-9999.000000
23/07/2018 17:00,737264.708333,0.000000,0.700000,313.000000,64.000000,20.200000,-9999.000000
23/07/2018 18:00,737264.750000,0.000000,1.000000,216.000000,73.000000,18.800000,-9999.000000
23/07/2018 19:00,737264.791667,0.000000,1.000000,169.000000,83.000000,16.900000,-9999.000000
23/07/2018 20:00,737264.833333,0.000000,0.800000,142.000000,90.000000,13.700000,-9999.000000
23/07/2018 21:00,737264.875000,0.000000,0.000000,0.000000,95.000000,12.100000,-9999.000000
23/07/2018 22:00,737264.916667,0.000000,0.100000,10.000000,96.000000,10.200000,-9999.000000
23/07/2018 23:00,737264.958333,0.000000,0.000000,0.000000,96.000000,9.100000,-9999.000000
24/07/2018 00:00,737265.000000,0.000000,0.000000,0.000000,97.000000,9.700000,-9999.000000
24/07/2018 01:00,737265.041667,0.000000,0.000000,0.000000,97.000000,8.600000,-9999.000000
24/07/2018 02:00,737265.083333,0.000000,0.000000,0.000000,97.000000,8.500000,-9999.000000
24/07/2018 03:00,737265.125000,0.000000,0.300000,56.000000,97.000000,7.700000,-9999.000000
24/07/2018 04:00,737265.166667,0.000000,0.000000,0.000000,97.000000,8.300000,-9999.000000
24/07/2018 05:00,737265.208333,0.000000,0.000000,0.000000,98.000000,9.700000,-9999.000000
24/07/2018 06:00,737265.250000,0.000000,0.000000,0.000000,98.000000,13.300000,-9999.000000
24/07/2018 07:00,737265.291667,0.000000,0.400000,82.000000,72.000000,18.400000,-9999.000000
24/07/2018 08:00,737265.333333,0.000000,3.100000,28.000000,54.000000,22.300000,-9999.000000
24/07/2018 09:00,737265.375000,0.000000,1.300000,334.000000,57.000000,21.500000,-9999.000000
24/07/2018 10:00,737265.416667,0.000000,2.300000,2.000000,52.000000,22.600000,-9999.000000
24/07/2018 11:00,737265.458333,0.000000,3.000000,31.000000,51.000000,24.200000,-9999.000000
24/07/2018 12:00,737265.500000,0.000000,2.400000,359.000000,45.000000,25.000000,-9999.000000
24/07/2018 13:00,737265.541667,0.000000,2.700000,12.000000,41.000000,25.600000,-9999.000000
24/07/2018 14:00,737265.583333,0.000000,1.700000,352.000000,43.000000,25.200000,-9999.000000
24/07/2018 15:00,737265.625000,0.000000,2.100000,3.000000,43.000000,24.900000,-9999.000000
24/07/2018 16:00,737265.666667,0.000000,1.800000,7.000000,41.000000,25.000000,-9999.000000
24/07/2018 17:00,737265.708333,0.000000,1.700000,7.000000,41.000000,24.100000,-9999.000000
24/07/2018 18:00,737265.750000,0.000000,0.500000,331.000000,54.000000,21.500000,-9999.000000
24/07/2018 19:00,737265.791667,0.000000,0.800000,35.000000,76.000000,16.200000,-9999.000000
24/07/2018 20:00,737265.833333,0.000000,0.000000,0.000000,87.000000,12.100000,-9999.000000
24/07/2018 21:00,737265.875000,0.000000,0.000000,0.000000,93.000000,10.500000,-9999.000000
24/07/2018 22:00,737265.916667,0.000000,0.400000,4.000000,95.000000,9.600000,-9999.000000
24/07/2018 23:00,737265.958333,0.000000,0.000000,0.000000,95.000000,8.100000,-9999.000000
25/07/2018 00:00,737266.000000,0.000000,0.000000,0.000000,96.000000,7.500000,-9999.000000
25/07/2018 01:00,737266.041667,0.000000,0.000000,0.000000,96.000000,7.900000,-9999.000000
25/07/2018 02:00,737266.083333,0.000000,0.000000,0.000000,96.000000,6.900000,-9999.000000
25/07/2018 03:00,737266.125000,0.000000,0.000000,0.000000,97.000000,6.100000,-9999.000000
25/07/2018 04:00,737266.166667,0.000000,0.000000,0.000000,97.000000,5.900000,-9999.000000
25/07/2018 05:00,737266.208333,0.000000,0.000000,0.000000,98.000000,10.300000,-9999.000000
25/07/2018 06:00,737266.250000,0.000000,0.000000,0.000000,81.000000,15.000000,-9999.000000
25/07/2018 07:00,737266.291667,0.000000,0.100000,61.000000,65.000000,19.800000,-9999.000000
25/07/2018 08:00,737266.333333,0.000000,2.500000,1.000000,53.000000,23.300000,-9999.000000
25/07/2018 09:00,737266.375000,0.000000,2.600000,360.000000,50.000000,24.500000,-9999.000000
25/07/2018 10:00,737266.416667,0.000000,2.300000,26.000000,54.000000,23.600000,-9999.000000
25/07/2018 11:00,737266.458333,0.000000,2.800000,17.000000,49.000000,24.900000,-9999.000000
25/07/2018 12:00,737266.500000,0.000000,2.500000,20.000000,46.000000,24.800000,-9999.000000
25/07/2018 13:00,737266.541667,0.000000,1.800000,20.000000,44.000000,25.800000,-9999.000000
25/07/2018 14:00,737266.583333,0.000000,3.500000,35.000000,44.000000,25.200000,-9999.000000
25/07/2018 15:00,737266.625000,0.800000,1.500000,40.000000,77.000000,20.600000,-9999.000000
25/07/2018 16:00,737266.666667,0.100000,1.200000,238.000000,56.000000,24.200000,-9999.000000
25/07/2018 17:00,737266.708333,0.000000,1.200000,329.000000,51.000000,24.100000,-9999.000000
25/07/2018 18:00,737266.750000,0.000000,1.400000,41.000000,70.000000,19.300000,-9999.000000
25/07/2018 19:00,737266.791667,0.000000,0.500000,63.000000,86.000000,16.400000,-9999.000000
25/07/2018 20:00,737266.833333,0.000000,1.700000,26.000000,72.000000,17.700000,-9999.000000
25/07/2018 21:00,737266.875000,0.000000,0.000000,0.000000,88.000000,13.800000,-9999.000000
25/07/2018 22:00,737266.916667,0.000000,0.800000,37.000000,93.000000,11.700000,-9999.000000
25/07/2018 23:00,737266.958333,0.000000,0.300000,17.000000,95.000000,10.200000,-9999.000000
26/07/2018 00:00,737267.000000,0.000000,0.000000,0.000000,96.000000,9.300000,-9999.000000
26/07/2018 01:00,737267.041667,0.000000,0.100000,359.000000,96.000000,7.200000,-9999.000000
26/07/2018 02:00,737267.083333,0.000000,0.300000,66.000000,97.000000,7.300000,-9999.000000
26/07/2018 03:00,737267.125000,0.000000,0.000000,0.000000,97.000000,6.200000,-9999.000000
26/07/2018 04:00,737267.166667,0.000000,0.100000,15.000000,97.000000,5.900000,-9999.000000
26/07/2018 05:00,737267.208333,0.000000,0.000000,0.000000,98.000000,9.700000,-9999.000000
26/07/2018 06:00,737267.250000,0.000000,0.100000,339.000000,96.000000,14.400000,-9999.000000
26/07/2018 07:00,737267.291667,0.000000,0.100000,18.000000,67.000000,19.900000,-9999.000000
26/07/2018 08:00,737267.333333,0.000000,4.000000,44.000000,61.000000,21.300000,-9999.000000
26/07/2018 09:00,737267.375000,0.000000,4.500000,37.000000,61.000000,22.100000,-9999.000000
26/07/2018 10:00,737267.416667,0.000000,2.800000,28.000000,55.000000,23.400000,-9999.000000
26/07/2018 11:00,737267.458333,0.000000,2.900000,17.000000,52.000000,24.300000,-9999.000000
26/07/2018 12:00,737267.500000,0.000000,2.700000,347.000000,55.000000,23.200000,-9999.000000
26/07/2018 13:00,737267.541667,0.000000,2.900000,65.000000,49.000000,25.100000,-9999.000000
26/07/2018 14:00,737267.583333,0.000000,2.600000,56.000000,50.000000,24.300000,-9999.000000
26/07/2018 15:00,737267.625000,0.000000,6.200000,53.000000,61.000000,21.400000,-9999.000000
26/07/2018 16:00,737267.666667,0.500000,4.000000,41.000000,78.000000,19.800000,-9999.000000
26/07/2018 17:00,737267.708333,6.000000,1.000000,111.000000,91.000000,16.900000,-9999.000000
26/07/2018 18:00,737267.750000,0.300000,0.800000,321.000000,95.000000,16.800000,-9999.000000
26/07/2018 19:00,737267.791667,0.500000,1.400000,205.000000,96.000000,16.600000,-9999.000000
26/07/2018 20:00,737267.833333,0.000000,0.300000,90.000000,97.000000,15.100000,-9999.000000
26/07/2018 21:00,737267.875000,0.000000,0.300000,61.000000,97.000000,14.900000,-9999.000000
26/07/2018 22:00,737267.916667,0.000000,0.000000,0.000000,97.000000,14.700000,-9999.000000
26/07/2018 23:00,737267.958333,0.000000,0.000000,0.000000,98.000000,14.100000,-9999.000000
27/07/2018 00:00,737268.000000,0.000000,0.100000,27.000000,98.000000,13.800000,-9999.000000
27/07/2018 01:00,737268.041667,0.000000,0.000000,0.000000,98.000000,14.100000,-9999.000000
27/07/2018 02:00,737268.083333,0.000000,0.100000,57.000000,98.000000,13.700000,-9999.000000
27/07/2018 03:00,737268.125000,0.000000,0.700000,293.000000,98.000000,13.400000,-9999.000000
27/07/2018 04:00,737268.166667,0.000000,0.500000,257.000000,98.000000,13.200000,-9999.000000
27/07/2018 05:00,737268.208333,0.000000,0.300000,109.000000,98.000000,13.300000,-9999.000000
27/07/2018 06:00,737268.250000,0.000000,0.300000,319.000000,99.000000,14.100000,-9999.000000
27/07/2018 07:00,737268.291667,0.000000,0.500000,17.000000,98.000000,16.600000,-9999.000000
27/07/2018 08:00,737268.333333,0.000000,0.800000,330.000000,73.000000,21.700000,-9999.000000
27/07/2018 09:00,737268.375000,0.000000,2.600000,50.000000,66.000000,22.400000,-9999.000000
27/07/2018 10:00,737268.416667,0.000000,2.700000,30.000000,62.000000,23.800000,-9999.000000
27/07/2018 11:00,737268.458333,0.000000,3.100000,74.000000,52.000000,24.300000,-9999.000000
27/07/2018 12:00,737268.500000,0.000000,2.300000,44.000000,49.000000,25.000000,-9999.000000
27/07/2018 13:00,737268.541667,0.000000,1.000000,123.000000,48.000000,25.400000,-9999.000000
27/07/2018 14:00,737268.583333,0.000000,0.700000,7.000000,47.000000,25.600000,-9999.000000
27/07/2018 15:00,737268.625000,0.000000,1.800000,263.000000,56.000000,23.900000,-9999.000000
27/07/2018 16:00,737268.666667,0.000000,1.200000,323.000000,55.000000,24.600000,-9999.000000
27/07/2018 17:00,737268.708333,0.000000,0.700000,298.000000,64.000000,24.600000,-9999.000000
27/07/2018 18:00,737268.750000,0.000000,0.000000,0.000000,77.000000,20.600000,-9999.000000
27/07/2018 19:00,737268.791667,0.000000,0.000000,0.000000,89.000000,16.900000,-9999.000000
27/07/2018 20:00,737268.833333,0.000000,0.100000,6.000000,93.000000,14.200000,-9999.000000
27/07/2018 21:00,737268.875000,0.000000,0.100000,357.000000,95.000000,13.500000,-9999.000000
27/07/2018 22:00,737268.916667,0.000000,1.500000,243.000000,96.000000,14.100000,-9999.000000
27/07/2018 23:00,737268.958333,0.000000,0.100000,317.000000,96.000000,13.100000,-9999.000000
28/07/2018 00:00,737269.000000,0.000000,0.400000,33.000000,97.000000,11.900000,-9999.000000
28/07/2018 01:00,737269.041667,0.000000,0.400000,21.000000,97.000000,10.800000,-9999.000000
28/07/2018 02:00,737269.083333,0.000000,0.000000,0.000000,97.000000,10.200000,-9999.000000
28/07/2018 03:00,737269.125000,0.000000,0.500000,167.000000,97.000000,10.200000,-9999.000000
28/07/2018 04:00,737269.166667,0.000000,0.000000,0.000000,98.000000,9.800000,-9999.000000
28/07/2018 05:00,737269.208333,0.000000,0.000000,0.000000,98.000000,11.300000,-9999.000000
28/07/2018 06:00,737269.250000,0.000000,0.100000,54.000000,98.000000,14.800000,-9999.000000
28/07/2018 07:00,737269.291667,0.000000,0.300000,287.000000,75.000000,19.500000,-9999.000000
28/07/2018 08:00,737269.333333,0.000000,0.700000,118.000000,64.000000,23.400000,-9999.000000
28/07/2018 09:00,737269.375000,0.000000,1.200000,226.000000,55.000000,24.900000,-9999.000000
28/07/2018 10:00,737269.416667,0.000000,0.700000,335.000000,58.000000,24.400000,-9999.000000
28/07/2018 11:00,737269.458333,0.000000,2.100000,35.000000,62.000000,22.800000,-9999.000000
28/07/2018 12:00,737269.500000,0.500000,1.800000,73.000000,54.000000,25.700000,-9999.000000
28/07/2018 13:00,737269.541667,0.000000,1.300000,306.000000,53.000000,25.300000,-9999.000000
28/07/2018 14:00,737269.583333,0.000000,1.500000,257.000000,65.000000,22.500000,-9999.000000
28/07/2018 15:00,737269.625000,0.000000,0.700000,46.000000,52.000000,26.600000,-9999.000000
28/07/2018 16:00,737269.666667,0.000000,2.800000,254.000000,49.000000,25.600000,-9999.000000
28/07/2018 17:00,737269.708333,0.000000,0.500000,87.000000,72.000000,22.700000,-9999.000000
28/07/2018 18:00,737269.750000,0.000000,1.400000,316.000000,63.000000,23.000000,-9999.000000
28/07/2018 19:00,737269.791667,0.000000,0.700000,59.000000,86.000000,18.400000,-9999.000000
28/07/2018 20:00,737269.833333,0.000000,0.000000,0.000000,94.000000,15.400000,-9999.000000
28/07/2018 21:00,737269.875000,0.000000,0.000000,0.000000,96.000000,14.600000,-9999.000000
28/07/2018 22:00,737269.916667,0.000000,0.000000,0.000000,96.000000,14.200000,-9999.000000
28/07/2018 23:00,737269.958333,0.000000,0.500000,35.000000,97.000000,15.300000,-9999.000000
29/07/2018 00:00,737270.000000,0.000000,0.300000,59.000000,95.000000,15.200000,-9999.000000
29/07/2018 01:00,737270.041667,0.000000,1.000000,229.000000,95.000000,15.800000,-9999.000000
29/07/2018 02:00,737270.083333,0.000000,0.100000,54.000000,96.000000,14.000000,-9999.000000
29/07/2018 03:00,737270.125000,0.000000,0.000000,0.000000,97.000000,13.400000,-9999.000000
29/07/2018 04:00,737270.166667,0.000000,0.000000,0.000000,98.000000,13.700000,-9999.000000
29/07/2018 05:00,737270.208333,0.000000,0.000000,0.000000,98.000000,15.400000,-9999.000000
29/07/2018 06:00,737270.250000,0.000000,0.700000,126.000000,90.000000,17.500000,-9999.000000
29/07/2018 07:00,737270.291667,0.000000,1.200000,50.000000,80.000000,19.700000,-9999.000000
29/07/2018 08:00,737270.333333,0.000000,0.900000,42.000000,63.000000,21.900000,-9999.000000
29/07/2018 09:00,737270.375000,0.000000,0.800000,156.000000,59.000000,23.100000,-9999.000000
29/07/2018 10:00,737270.416667,0.000000,1.500000,176.000000,59.000000,23.300000,-9999.000000
29/07/2018 11:00,737270.458333,0.000000,0.400000,225.000000,58.000000,23.900000,-9999.000000
29/07/2018 12:00,737270.500000,0.000000,1.200000,16.000000,52.000000,25.100000,-9999.000000
29/07/2018 13:00,737270.541667,0.000000,0.900000,220.000000,49.000000,26.000000,-9999.000000
29/07/2018 14:00,737270.583333,0.000000,2.000000,171.000000,47.000000,26.300000,-9999.000000
29/07/2018 15:00,737270.625000,0.000000,1.800000,80.000000,46.000000,26.800000,-9999.000000
29/07/2018 16:00,737270.666667,0.000000,2.800000,82.000000,58.000000,24.000000,-9999.000000
29/07/2018 17:00,737270.708333,0.000000,3.000000,77.000000,55.000000,23.900000,-9999.000000
29/07/2018 18:00,737270.750000,0.000000,0.900000,28.000000,68.000000,22.100000,-9999.000000
29/07/2018 19:00,737270.791667,0.000000,0.800000,287.000000,82.000000,19.500000,-9999.000000
29/07/2018 20:00,737270.833333,0.000000,0.500000,89.000000,85.000000,18.300000,-9999.000000
29/07/2018 21:00,737270.875000,0.000000,0.500000,82.000000,91.000000,16.800000,-9999.000000
29/07/2018 22:00,737270.916667,0.000000,0.000000,0.000000,93.000000,16.000000,-9999.000000
29/07/2018 23:00,737270.958333,0.000000,0.000000,0.000000,95.000000,14.900000,-9999.000000
30/07/2018 00:00,737271.000000,0.000000,0.100000,67.000000,96.000000,14.300000,-9999.000000
30/07/2018 01:00,737271.041667,0.000000,0.000000,0.000000,96.000000,14.800000,-9999.000000
30/07/2018 02:00,737271.083333,0.000000,0.000000,0.000000,97.000000,14.200000,-9999.000000
30/07/2018 03:00,737271.125000,0.000000,0.000000,0.000000,97.000000,12.800000,-9999.000000
30/07/2018 04:00,737271.166667,0.000000,0.700000,185.000000,97.000000,13.300000,-9999.000000
30/07/2018 05:00,737271.208333,0.000000,0.000000,0.000000,98.000000,15.500000,-9999.000000
30/07/2018 06:00,737271.250000,0.000000,0.800000,150.000000,87.000000,18.600000,-9999.000000
30/07/2018 07:00,737271.291667,0.000000,0.500000,41.000000,70.000000,21.700000,-9999.000000
30/07/2018 08:00,737271.333333,0.000000,0.800000,54.000000,64.000000,24.400000,-9999.000000
30/07/2018 09:00,737271.375000,0.000000,1.500000,78.000000,51.000000,26.000000,-9999.000000
30/07/2018 10:00,737271.416667,0.000000,2.000000,64.000000,51.000000,25.500000,-9999.000000
30/07/2018 11:00,737271.458333,0.000000,1.500000,206.000000,52.000000,25.500000,-9999.000000
30/07/2018 12:00,737271.500000,0.100000,1.800000,39.000000,68.000000,23.100000,-9999.000000
30/07/2018 13:00,737271.541667,0.400000,0.500000,20.000000,65.000000,24.600000,-9999.000000
30/07/2018 14:00,737271.583333,0.000000,0.900000,92.000000,59.000000,26.500000,-9999.000000
30/07/2018 15:00,737271.625000,0.000000,2.000000,184.000000,47.000000,27.400000,-9999.000000
30/07/2018 16:00,737271.666667,0.000000,2.100000,69.000000,66.000000,23.100000,-9999.000000
30/07/2018 17:00,737271.708333,0.000000,0.800000,229.000000,54.000000,25.900000,-9999.000000
30/07/2018 18:00,737271.750000,0.000000,0.700000,170.000000,67.000000,23.400000,-9999.000000
30/07/2018 19:00,737271.791667,0.000000,0.900000,44.000000,87.000000,19.000000,-9999.000000
30/07/2018 20:00,737271.833333,0.000000,0.000000,0.000000,94.000000,15.700000,-9999.000000
30/07/2018 21:00,737271.875000,0.000000,0.400000,22.000000,96.000000,14.300000,-9999.000000
30/07/2018 22:00,737271.916667,0.000000,0.100000,356.000000,96.000000,12.400000,-9999.000000
30/07/2018 23:00,737271.958333,0.000000,0.000000,0.000000,97.000000,11.800000,-9999.000000
31/07/2018 00:00,737272.000000,0.000000,0.300000,104.000000,98.000000,11.400000,-9999.000000
31/07/2018 01:00,737272.041667,0.000000,0.100000,36.000000,97.000000,10.100000,-9999.000000
31/07/2018 02:00,737272.083333,0.000000,0.000000,0.000000,98.000000,10.100000,-9999.000000
31/07/2018 03:00,737272.125000,0.000000,0.000000,0.000000,98.000000,10.200000,-9999.000000
31/07/2018 04:00,737272.166667,0.000000,0.000000,0.000000,98.000000,10.300000,-9999.000000
31/07/2018 05:00,737272.208333,0.000000,0.000000,0.000000,98.000000,12.100000,-9999.000000
